subset,person,clip_folder,relative_path,gender,num_frames,boredom,engagement,confusion,frustration
Train,210060,2100602069,Train\210060\2100602069,M,0,1,2,1,0
Train,210060,2100602072,Train\210060\2100602072,M,0,1,3,0,0
Train,210061,2100611002,Train\210061\2100611002,M,0,1,3,1,0
Train,210061,2100611003,Train\210061\2100611003,M,0,0,3,0,0
Train,210061,2100611004,Train\210061\2100611004,M,0,0,3,0,0
Train,210061,2100611005,Train\210061\2100611005,M,0,0,2,0,0
Train,210061,2100611006,Train\210061\2100611006,M,0,1,2,1,0
Train,210061,2100611010,Train\210061\2100611010,M,0,0,2,0,1
Train,210061,2100611011,Train\210061\2100611011,M,0,0,3,0,0
Train,210061,2100611012,Train\210061\2100611012,M,0,0,3,0,0
Train,210061,2100611013,Train\210061\2100611013,M,0,1,3,0,1
Train,210061,2100611014,Train\210061\2100611014,M,0,0,3,2,0
Train,210061,2100611015,Train\210061\2100611015,M,0,0,3,0,0
Train,210061,2100611016,Train\210061\2100611016,M,0,2,2,2,1
Train,210061,2100611017,Train\210061\2100611017,M,0,2,2,0,1
Train,210061,2100611018,Train\210061\2100611018,M,0,0,2,0,0
Train,210061,2100611019,Train\210061\2100611019,M,0,0,2,0,0
Train,210061,2100611021,Train\210061\2100611021,M,0,0,3,0,0
Train,210061,2100611023,Train\210061\2100611023,M,0,2,2,0,0
Train,210061,2100611024,Train\210061\2100611024,M,0,0,3,0,0
Train,210061,2100611025,Train\210061\2100611025,M,0,1,3,2,1
Train,210061,2100611026,Train\210061\2100611026,M,0,0,3,0,0
Train,210061,2100611027,Train\210061\2100611027,M,0,3,1,0,1
Train,210061,2100611028,Train\210061\2100611028,M,0,1,2,0,1
Train,210061,2100611029,Train\210061\2100611029,M,0,1,2,1,0
Train,210061,2100611031,Train\210061\2100611031,M,0,1,2,0,0
Train,210061,2100611032,Train\210061\2100611032,M,0,1,3,0,1
Train,210061,2100611034,Train\210061\2100611034,M,0,2,3,0,0
Train,210061,2100611035,Train\210061\2100611035,M,0,0,3,0,0
Train,210061,2100611036,Train\210061\2100611036,M,0,1,2,1,0
Train,210061,2100611037,Train\210061\2100611037,M,0,1,2,1,0
Train,210061,2100611038,Train\210061\2100611038,M,0,2,3,0,0
Train,210061,2100611039,Train\210061\2100611039,M,0,0,3,0,0
Train,210061,2100611040,Train\210061\2100611040,M,0,1,2,0,2
Train,210061,2100611041,Train\210061\2100611041,M,0,0,3,0,0
Train,210061,2100611042,Train\210061\2100611042,M,0,0,2,0,0
Train,210061,2100611043,Train\210061\2100611043,M,0,0,2,0,0
Train,210061,2100611044,Train\210061\2100611044,M,0,0,3,0,0
Train,210061,2100611045,Train\210061\2100611045,M,0,1,2,0,0
Train,210061,2100611046,Train\210061\2100611046,M,0,0,3,2,1
Train,210061,2100611047,Train\210061\2100611047,M,0,2,2,0,0
Train,210061,2100611048,Train\210061\2100611048,M,0,0,3,0,0
Train,210061,2100611049,Train\210061\2100611049,M,0,0,3,1,0
Train,210061,2100611050,Train\210061\2100611050,M,0,0,2,0,0
Train,210061,2100611051,Train\210061\2100611051,M,0,0,3,0,0
Train,210061,2100611052,Train\210061\2100611052,M,0,1,2,1,1
Train,210061,2100611055,Train\210061\2100611055,M,0,0,3,0,0
Train,210061,2100611056,Train\210061\2100611056,M,0,0,3,0,0
Train,210061,2100611057,Train\210061\2100611057,M,0,2,2,0,0
Train,210061,2100611058,Train\210061\2100611058,M,0,1,2,0,0
Train,210061,2100611059,Train\210061\2100611059,M,0,0,3,1,0
Train,210061,2100611060,Train\210061\2100611060,M,0,0,2,2,0
Train,210061,2100611061,Train\210061\2100611061,M,0,0,3,2,0
Train,210061,2100611062,Train\210061\2100611062,M,0,1,2,0,0
Train,210061,2100611063,Train\210061\2100611063,M,0,0,3,0,0
Train,210061,2100611064,Train\210061\2100611064,M,0,0,3,0,0
Train,210061,2100611066,Train\210061\2100611066,M,0,0,3,0,0
Train,210061,2100611067,Train\210061\2100611067,M,0,1,2,1,1
Train,210061,2100611068,Train\210061\2100611068,M,0,1,2,1,0
Train,210061,2100611069,Train\210061\2100611069,M,0,1,3,0,0
Train,210061,2100611070,Train\210061\2100611070,M,0,2,2,0,0
Train,210061,2100611071,Train\210061\2100611071,M,0,1,2,2,0
Train,210061,2100611075,Train\210061\2100611075,M,0,0,2,0,0
Train,210061,2100611076,Train\210061\2100611076,M,0,0,3,1,0
Train,210061,2100611077,Train\210061\2100611077,M,0,0,3,0,0
Train,210061,2100611078,Train\210061\2100611078,M,0,1,2,0,0
Train,210061,2100611079,Train\210061\2100611079,M,0,0,2,0,0
Train,210061,2100611081,Train\210061\2100611081,M,0,0,3,0,0
Train,210061,2100611083,Train\210061\2100611083,M,0,2,2,2,1
Train,210061,2100612001,Train\210061\2100612001,M,0,0,3,3,1
Train,210061,2100612002,Train\210061\2100612002,M,0,2,3,0,0
Train,210061,2100612003,Train\210061\2100612003,M,0,2,2,2,1
Train,210061,2100612005,Train\210061\2100612005,M,0,1,2,1,0
Train,210061,2100612006,Train\210061\2100612006,M,0,1,2,0,1
Train,210061,2100612007,Train\210061\2100612007,M,0,1,3,1,1
Train,210061,2100612008,Train\210061\2100612008,M,0,0,3,0,0
Train,210061,2100612009,Train\210061\2100612009,M,0,0,1,2,0
Train,210061,2100612010,Train\210061\2100612010,M,0,0,3,1,0
Train,210061,2100612011,Train\210061\2100612011,M,0,0,3,0,0
Train,210061,2100612012,Train\210061\2100612012,M,0,0,3,0,0
Train,210061,2100612014,Train\210061\2100612014,M,0,0,3,0,0
Train,210061,2100612015,Train\210061\2100612015,M,0,0,3,3,1
Train,210061,2100612020,Train\210061\2100612020,M,0,0,3,1,1
Train,210061,2100612022,Train\210061\2100612022,M,0,0,3,0,0
Train,210061,2100612024,Train\210061\2100612024,M,0,0,3,0,1
Train,210061,2100612025,Train\210061\2100612025,M,0,1,3,0,2
Train,210061,2100612026,Train\210061\2100612026,M,0,0,3,0,0
Train,210061,2100612027,Train\210061\2100612027,M,0,1,2,0,0
Train,210061,2100612028,Train\210061\2100612028,M,0,0,2,2,1
Train,210061,2100612029,Train\210061\2100612029,M,0,0,3,0,0
Train,210061,2100612030,Train\210061\2100612030,M,0,1,2,1,2
Train,210061,2100612031,Train\210061\2100612031,M,0,2,3,0,0
Train,210061,2100612033,Train\210061\2100612033,M,0,1,2,1,0
Train,210061,2100612034,Train\210061\2100612034,M,0,1,2,2,1
Train,210061,2100612035,Train\210061\2100612035,M,0,0,3,0,1
Train,210061,2100612037,Train\210061\2100612037,M,0,1,2,2,1
Train,210061,2100612038,Train\210061\2100612038,M,0,0,3,0,0
Train,210061,2100612040,Train\210061\2100612040,M,0,2,3,2,0
Train,210061,2100612041,Train\210061\2100612041,M,0,1,2,2,0
Train,210061,2100612042,Train\210061\2100612042,M,0,0,2,1,1
Train,210061,2100612043,Train\210061\2100612043,M,0,0,3,0,2
Train,210061,2100612044,Train\210061\2100612044,M,0,0,2,1,0
Train,210061,2100612045,Train\210061\2100612045,M,0,1,3,0,1
Train,210061,2100612046,Train\210061\2100612046,M,0,1,3,1,0
Train,210061,2100612047,Train\210061\2100612047,M,0,0,3,0,0
Train,210061,2100612048,Train\210061\2100612048,M,0,1,3,1,1
Train,210061,2100612051,Train\210061\2100612051,M,0,0,3,2,0
Train,210061,2100612053,Train\210061\2100612053,M,0,0,3,1,0
Train,210061,2100612056,Train\210061\2100612056,M,0,0,2,0,0
Train,210061,2100612057,Train\210061\2100612057,M,0,0,3,0,0
Train,210061,2100612058,Train\210061\2100612058,M,0,2,3,1,0
Train,210061,2100612059,Train\210061\2100612059,M,0,0,3,0,0
Train,210061,2100612060,Train\210061\2100612060,M,0,1,3,1,0
Train,210061,2100612061,Train\210061\2100612061,M,0,1,3,2,0
Train,210061,2100612062,Train\210061\2100612062,M,0,2,3,2,2
Train,210061,2100612063,Train\210061\2100612063,M,0,0,2,2,0
Train,210061,2100612064,Train\210061\2100612064,M,0,1,2,0,0
Train,210061,2100612065,Train\210061\2100612065,M,0,0,3,0,0
Train,210061,2100612066,Train\210061\2100612066,M,0,0,3,0,0
Train,210061,2100612067,Train\210061\2100612067,M,0,0,3,0,0
Train,210061,2100612068,Train\210061\2100612068,M,0,2,2,2,0
Train,210061,2100612069,Train\210061\2100612069,M,0,0,2,0,1
Train,210061,2100612070,Train\210061\2100612070,M,0,1,2,1,0
Train,210061,2100612071,Train\210061\2100612071,M,0,0,2,2,0
Train,210061,2100612072,Train\210061\2100612072,M,0,0,3,0,0
Train,226051,2260510110,Train\226051\2260510110,F,0,1,2,3,1
Train,226051,2260510113,Train\226051\2260510113,F,0,2,3,1,1
Train,226051,2260510114,Train\226051\2260510114,F,0,3,2,0,1
Train,226051,2260510115,Train\226051\2260510115,F,0,1,3,1,0
Train,226051,2260510116,Train\226051\2260510116,F,0,1,2,1,1
Train,226051,2260510118,Train\226051\2260510118,F,0,2,2,2,1
Train,226051,2260510122,Train\226051\2260510122,F,0,1,2,1,1
Train,226051,2260510124,Train\226051\2260510124,F,0,1,2,2,1
Train,226051,2260510125,Train\226051\2260510125,F,0,2,2,1,0
Train,226051,2260510126,Train\226051\2260510126,F,0,1,2,0,0
Train,226051,2260510127,Train\226051\2260510127,F,0,1,3,0,1
Train,226051,2260510129,Train\226051\2260510129,F,0,2,2,0,0
Train,226051,226051013,Train\226051\226051013,F,0,1,2,1,0
Train,226051,2260510131,Train\226051\2260510131,F,0,2,2,0,1
Train,226051,2260510134,Train\226051\2260510134,F,0,1,2,1,0
Train,226051,2260510136,Train\226051\2260510136,F,0,2,2,1,1
Train,226051,2260510138,Train\226051\2260510138,F,0,1,2,0,0
Train,226051,2260510139,Train\226051\2260510139,F,0,2,2,1,1
Train,226051,226051014,Train\226051\226051014,F,0,2,2,1,1
Train,226051,2260510140,Train\226051\2260510140,F,0,2,3,1,1
Train,226051,2260510141,Train\226051\2260510141,F,0,2,2,0,0
Train,226051,2260510142,Train\226051\2260510142,F,0,3,2,2,0
Train,226051,2260510143,Train\226051\2260510143,F,0,3,2,1,1
Train,226051,2260510146,Train\226051\2260510146,F,0,2,3,1,1
Train,226051,2260510147,Train\226051\2260510147,F,0,1,2,1,1
Train,226051,2260510148,Train\226051\2260510148,F,0,0,2,0,0
Train,226051,2260510151,Train\226051\2260510151,F,0,1,3,1,1
Train,226051,2260510152,Train\226051\2260510152,F,0,0,3,0,0
Train,226051,2260510155,Train\226051\2260510155,F,0,2,1,0,2
Train,226051,2260510156,Train\226051\2260510156,F,0,1,2,1,0
Train,226051,2260510158,Train\226051\2260510158,F,0,3,2,0,3
Train,226051,2260510159,Train\226051\2260510159,F,0,2,2,0,1
Train,226051,226051016,Train\226051\226051016,F,0,2,2,1,1
Train,226051,2260510160,Train\226051\2260510160,F,0,3,2,0,0
Train,226051,2260510162,Train\226051\2260510162,F,0,3,2,1,0
Train,226051,2260510163,Train\226051\2260510163,F,0,3,1,0,2
Train,226051,2260510167,Train\226051\2260510167,F,0,2,2,2,1
Train,226051,2260510168,Train\226051\2260510168,F,0,1,3,0,1
Train,226051,226051017,Train\226051\226051017,F,0,1,2,1,1
Train,226051,2260510172,Train\226051\2260510172,F,0,1,3,0,1
Train,226051,2260510174,Train\226051\2260510174,F,0,1,2,2,0
Train,226051,2260510176,Train\226051\2260510176,F,0,1,2,3,1
Train,226051,2260510177,Train\226051\2260510177,F,0,2,1,0,1
Train,226051,2260510180,Train\226051\2260510180,F,0,2,2,1,0
Train,226051,2260510182,Train\226051\2260510182,F,0,3,2,1,2
Train,226051,2260510183,Train\226051\2260510183,F,0,2,2,1,2
Train,226051,2260510185,Train\226051\2260510185,F,0,0,2,1,2
Train,226051,226051019,Train\226051\226051019,F,0,2,3,1,0
Train,226051,226051021,Train\226051\226051021,F,0,1,2,2,0
Train,226051,2260510212,Train\226051\2260510212,F,0,0,3,0,0
Train,226051,2260510213,Train\226051\2260510213,F,0,0,3,0,0
Train,226051,2260510214,Train\226051\2260510214,F,0,0,3,0,0
Train,226051,2260510217,Train\226051\2260510217,F,0,0,2,0,0
Train,226051,226051022,Train\226051\226051022,F,0,0,3,0,0
Train,226051,2260510220,Train\226051\2260510220,F,0,0,3,0,0
Train,226051,2260510221,Train\226051\2260510221,F,0,1,2,1,0
Train,226051,2260510222,Train\226051\2260510222,F,0,0,3,1,0
Train,226051,2260510223,Train\226051\2260510223,F,0,0,3,1,0
Train,226051,2260510227,Train\226051\2260510227,F,0,1,3,1,1
Train,226051,2260510228,Train\226051\2260510228,F,0,1,2,0,0
Train,226051,2260510229,Train\226051\2260510229,F,0,0,3,1,0
Train,226051,226051023,Train\226051\226051023,F,0,0,3,1,0
Train,226051,2260510230,Train\226051\2260510230,F,0,0,3,0,0
Train,226051,2260510231,Train\226051\2260510231,F,0,0,3,1,0
Train,226051,2260510232,Train\226051\2260510232,F,0,0,3,0,0
Train,226051,2260510233,Train\226051\2260510233,F,0,0,3,1,0
Train,226051,2260510237,Train\226051\2260510237,F,0,0,3,0,0
Train,226051,2260510238,Train\226051\2260510238,F,0,1,3,1,0
Train,226051,2260510240,Train\226051\2260510240,F,0,0,3,3,0
Train,226051,2260510241,Train\226051\2260510241,F,0,0,3,1,0
Train,226051,2260510242,Train\226051\2260510242,F,0,0,3,2,0
Train,226051,2260510243,Train\226051\2260510243,F,0,0,3,0,0
Train,226051,2260510244,Train\226051\2260510244,F,0,0,3,0,0
Train,226051,2260510247,Train\226051\2260510247,F,0,0,3,0,0
Train,226051,2260510248,Train\226051\2260510248,F,0,0,3,0,0
Train,226051,226051025,Train\226051\226051025,F,0,0,3,1,0
Train,226051,2260510250,Train\226051\2260510250,F,0,0,2,0,0
Train,226051,2260510252,Train\226051\2260510252,F,0,1,3,2,0
Train,226051,2260510253,Train\226051\2260510253,F,0,1,3,2,0
Train,226051,2260510254,Train\226051\2260510254,F,0,1,2,1,1
Train,226051,2260510257,Train\226051\2260510257,F,0,1,2,1,0
Train,226051,2260510258,Train\226051\2260510258,F,0,0,3,0,0
Train,226051,2260510259,Train\226051\2260510259,F,0,0,3,0,0
Train,226051,226051026,Train\226051\226051026,F,0,0,3,0,0
Train,226051,2260510260,Train\226051\2260510260,F,0,0,3,0,0
Train,226051,2260510262,Train\226051\2260510262,F,0,0,2,0,0
Train,226051,2260510266,Train\226051\2260510266,F,0,1,3,0,0
Train,226051,2260510267,Train\226051\2260510267,F,0,0,3,0,1
Train,226051,226051027,Train\226051\226051027,F,0,0,3,0,0
Train,226051,2260510270,Train\226051\2260510270,F,0,0,3,0,0
Train,226051,2260510271,Train\226051\2260510271,F,0,1,2,0,0
Train,226051,2260510272,Train\226051\2260510272,F,0,0,3,0,0
Train,226051,2260510276,Train\226051\2260510276,F,0,1,2,2,0
Train,226051,2260510277,Train\226051\2260510277,F,0,1,2,1,0
Train,226051,2260510278,Train\226051\2260510278,F,0,0,3,0,0
Train,240846,240846010,Train\240846\240846010,F,0,1,3,1,0
Train,240846,240846011,Train\240846\240846011,F,0,0,3,1,0
Train,240846,2408460110,Train\240846\2408460110,F,0,1,3,1,0
Train,240846,2408460111,Train\240846\2408460111,F,0,1,2,1,1
Train,240846,2408460118,Train\240846\2408460118,F,0,2,1,1,1
Train,240846,240846012,Train\240846\240846012,F,0,1,2,1,1
Train,240846,2408460120,Train\240846\2408460120,F,0,0,2,1,0
Train,240846,2408460123,Train\240846\2408460123,F,0,1,3,1,0
Train,240846,2408460125,Train\240846\2408460125,F,0,0,3,0,0
Train,240846,2408460126,Train\240846\2408460126,F,0,1,2,1,1
Train,240846,2408460127,Train\240846\2408460127,F,0,1,2,0,0
Train,240846,2408460129,Train\240846\2408460129,F,0,1,2,0,0
Train,240846,240846013,Train\240846\240846013,F,0,1,2,0,0
Train,240846,2408460130,Train\240846\2408460130,F,0,3,2,1,1
Train,240846,2408460131,Train\240846\2408460131,F,0,0,2,0,0
Train,240846,2408460132,Train\240846\2408460132,F,0,3,2,0,0
Train,240846,2408460133,Train\240846\2408460133,F,0,0,3,1,0
Train,240846,2408460134,Train\240846\2408460134,F,0,0,3,0,0
Train,240846,2408460135,Train\240846\2408460135,F,0,0,3,0,0
Train,240846,2408460137,Train\240846\2408460137,F,0,0,1,0,0
Train,240846,2408460139,Train\240846\2408460139,F,0,0,3,2,1
Train,240846,2408460143,Train\240846\2408460143,F,0,1,2,1,0
Train,240846,2408460145,Train\240846\2408460145,F,0,2,3,0,0
Train,240846,2408460146,Train\240846\2408460146,F,0,0,3,1,1
Train,240846,2408460148,Train\240846\2408460148,F,0,1,2,1,0
Train,240846,2408460149,Train\240846\2408460149,F,0,1,2,2,0
Train,240846,240846015,Train\240846\240846015,F,0,0,2,0,0
Train,240846,2408460150,Train\240846\2408460150,F,0,1,2,0,1
Train,240846,2408460151,Train\240846\2408460151,F,0,1,3,0,0
Train,240846,2408460152,Train\240846\2408460152,F,0,0,3,0,0
Train,240846,2408460154,Train\240846\2408460154,F,0,0,3,0,0
Train,240846,2408460155,Train\240846\2408460155,F,0,1,3,0,0
Train,240846,2408460156,Train\240846\2408460156,F,0,1,2,0,0
Train,240846,2408460158,Train\240846\2408460158,F,0,1,2,0,0
Train,240846,2408460159,Train\240846\2408460159,F,0,1,2,1,0
Train,240846,240846016,Train\240846\240846016,F,0,1,2,1,1
Train,240846,2408460163,Train\240846\2408460163,F,0,1,2,1,1
Train,240846,2408460166,Train\240846\2408460166,F,0,1,2,1,0
Train,240846,240846017,Train\240846\240846017,F,0,2,2,1,1
Train,240846,240846018,Train\240846\240846018,F,0,1,2,1,0
Train,240846,240846019,Train\240846\240846019,F,0,1,2,2,1
Train,240846,2408460211,Train\240846\2408460211,F,0,0,2,1,0
Train,240846,2408460212,Train\240846\2408460212,F,0,0,3,0,0
Train,240846,2408460213,Train\240846\2408460213,F,0,1,3,0,0
Train,240846,2408460215,Train\240846\2408460215,F,0,0,3,1,0
Train,240846,2408460217,Train\240846\2408460217,F,0,1,2,2,1
Train,240846,2408460219,Train\240846\2408460219,F,0,1,2,0,0
Train,240846,240846022,Train\240846\240846022,F,0,1,2,1,1
Train,240846,2408460220,Train\240846\2408460220,F,0,0,3,0,0
Train,240846,2408460221,Train\240846\2408460221,F,0,1,3,1,1
Train,240846,2408460222,Train\240846\2408460222,F,0,1,2,0,0
Train,240846,2408460223,Train\240846\2408460223,F,0,2,2,1,1
Train,240846,2408460225,Train\240846\2408460225,F,0,1,3,0,0
Train,240846,2408460226,Train\240846\2408460226,F,0,1,2,0,0
Train,240846,2408460227,Train\240846\2408460227,F,0,1,3,1,0
Train,240846,2408460229,Train\240846\2408460229,F,0,1,2,1,0
Train,240846,240846023,Train\240846\240846023,F,0,0,2,2,0
Train,240846,2408460234,Train\240846\2408460234,F,0,1,2,1,1
Train,240846,2408460236,Train\240846\2408460236,F,0,1,3,0,0
Train,240846,2408460237,Train\240846\2408460237,F,0,0,3,0,0
Train,240846,2408460238,Train\240846\2408460238,F,0,1,2,2,1
Train,240846,240846024,Train\240846\240846024,F,0,2,2,0,0
Train,240846,2408460240,Train\240846\2408460240,F,0,2,2,1,1
Train,240846,2408460242,Train\240846\2408460242,F,0,0,3,1,0
Train,240846,2408460243,Train\240846\2408460243,F,0,1,3,1,1
Train,240846,2408460244,Train\240846\2408460244,F,0,1,2,1,1
Train,240846,2408460246,Train\240846\2408460246,F,0,0,3,0,0
Train,240846,2408460247,Train\240846\2408460247,F,0,1,3,1,1
Train,240846,2408460249,Train\240846\2408460249,F,0,1,3,0,0
Train,240846,2408460252,Train\240846\2408460252,F,0,1,3,1,1
Train,240846,2408460254,Train\240846\2408460254,F,0,1,2,0,0
Train,240846,2408460255,Train\240846\2408460255,F,0,1,3,1,1
Train,240846,2408460257,Train\240846\2408460257,F,0,0,3,0,0
Train,240846,2408460260,Train\240846\2408460260,F,0,0,3,0,0
Train,240846,2408460261,Train\240846\2408460261,F,0,1,3,0,0
Train,240846,2408460265,Train\240846\2408460265,F,0,0,3,1,0
Train,240846,2408460266,Train\240846\2408460266,F,0,1,3,1,0
Train,240846,2408460268,Train\240846\2408460268,F,0,1,3,1,0
Train,240846,2408460269,Train\240846\2408460269,F,0,0,2,0,0
Train,240846,240846027,Train\240846\240846027,F,0,1,2,1,1
Train,240846,2408460271,Train\240846\2408460271,F,0,0,2,1,0
Train,240846,2408460272,Train\240846\2408460272,F,0,1,2,1,0
Train,240846,2408460274,Train\240846\2408460274,F,0,1,2,1,1
Train,240846,2408460276,Train\240846\2408460276,F,0,0,3,1,0
Train,240846,2408460277,Train\240846\2408460277,F,0,1,3,0,1
Train,240846,2408460278,Train\240846\2408460278,F,0,1,2,0,0
Train,240846,240846028,Train\240846\240846028,F,0,1,2,1,0
Train,240846,2408460280,Train\240846\2408460280,F,0,0,3,0,0
Train,240846,240846029,Train\240846\240846029,F,0,0,2,1,0
Train,248510,24851011,Train\248510\24851011,F,0,0,2,0,0
Train,248510,248510111,Train\248510\248510111,F,0,1,3,0,0
Train,248510,248510112,Train\248510\248510112,F,0,0,3,1,0
Train,248510,248510114,Train\248510\248510114,F,0,1,2,1,0
Train,248510,248510116,Train\248510\248510116,F,0,0,3,0,0
Train,248510,248510117,Train\248510\248510117,F,0,0,3,1,0
Train,248510,248510118,Train\248510\248510118,F,0,0,2,2,0
Train,248510,248510119,Train\248510\248510119,F,0,1,3,0,0
Train,248510,248510120,Train\248510\248510120,F,0,0,3,0,0
Train,248510,248510125,Train\248510\248510125,F,0,1,3,0,0
Train,248510,248510127,Train\248510\248510127,F,0,0,2,1,0
Train,248510,248510128,Train\248510\248510128,F,0,0,3,0,0
Train,248510,248510129,Train\248510\248510129,F,0,0,3,1,0
Train,248510,24851013,Train\248510\24851013,F,0,1,3,0,0
Train,248510,248510131,Train\248510\248510131,F,0,1,2,0,0
Train,248510,248510136,Train\248510\248510136,F,0,0,3,1,0
Train,248510,248510137,Train\248510\248510137,F,0,0,3,0,1
Train,248510,24851014,Train\248510\24851014,F,0,1,2,0,0
Train,248510,248510142,Train\248510\248510142,F,0,1,2,1,0
Train,248510,248510147,Train\248510\248510147,F,0,0,3,1,0
Train,248510,248510148,Train\248510\248510148,F,0,0,3,0,0
Train,248510,24851015,Train\248510\24851015,F,0,0,3,0,0
Train,248510,248510150,Train\248510\248510150,F,0,1,3,0,0
Train,248510,248510151,Train\248510\248510151,F,0,1,3,1,1
Train,248510,248510153,Train\248510\248510153,F,0,0,2,0,0
Train,248510,248510155,Train\248510\248510155,F,0,0,3,0,0
Train,248510,248510156,Train\248510\248510156,F,0,0,2,1,0
Train,248510,248510157,Train\248510\248510157,F,0,0,2,0,0
Train,248510,248510160,Train\248510\248510160,F,0,0,3,0,0
Train,248510,248510161,Train\248510\248510161,F,0,0,3,0,0
Train,248510,248510163,Train\248510\248510163,F,0,0,2,0,0
Train,248510,248510164,Train\248510\248510164,F,0,1,3,1,0
Train,248510,248510167,Train\248510\248510167,F,0,1,3,1,0
Train,248510,248510170,Train\248510\248510170,F,0,0,3,0,0
Train,248510,24851018,Train\248510\24851018,F,0,1,3,0,0
Train,248510,24851019,Train\248510\24851019,F,0,0,3,1,0
Train,248510,248510211,Train\248510\248510211,F,0,0,3,0,0
Train,248510,248510212,Train\248510\248510212,F,0,0,3,1,0
Train,248510,248510213,Train\248510\248510213,F,0,1,2,0,0
Train,248510,248510214,Train\248510\248510214,F,0,0,2,1,0
Train,248510,248510215,Train\248510\248510215,F,0,0,3,0,0
Train,248510,248510216,Train\248510\248510216,F,0,0,3,1,2
Train,248510,24851022,Train\248510\24851022,F,0,1,3,2,0
Train,248510,248510220,Train\248510\248510220,F,0,0,3,0,0
Train,248510,248510223,Train\248510\248510223,F,0,0,3,0,0
Train,248510,248510225,Train\248510\248510225,F,0,0,3,0,0
Train,248510,248510227,Train\248510\248510227,F,0,0,3,0,0
Train,248510,248510229,Train\248510\248510229,F,0,0,3,0,0
Train,248510,248510230,Train\248510\248510230,F,0,0,3,0,0
Train,248510,248510232,Train\248510\248510232,F,0,0,3,0,0
Train,248510,248510233,Train\248510\248510233,F,0,0,3,1,0
Train,248510,248510235,Train\248510\248510235,F,0,1,3,1,0
Train,248510,248510236,Train\248510\248510236,F,0,0,3,0,0
Train,248510,24851024,Train\248510\24851024,F,0,0,3,0,0
Train,248510,248510241,Train\248510\248510241,F,0,0,3,2,0
Train,248510,248510242,Train\248510\248510242,F,0,0,3,2,1
Train,248510,248510245,Train\248510\248510245,F,0,0,3,0,0
Train,248510,248510246,Train\248510\248510246,F,0,0,3,1,0
Train,248510,248510248,Train\248510\248510248,F,0,0,3,0,0
Train,248510,248510249,Train\248510\248510249,F,0,0,3,1,0
Train,248510,248510250,Train\248510\248510250,F,0,1,2,0,1
Train,248510,248510251,Train\248510\248510251,F,0,0,3,0,0
Train,248510,248510253,Train\248510\248510253,F,0,0,3,0,0
Train,248510,248510255,Train\248510\248510255,F,0,0,3,1,0
Train,248510,248510256,Train\248510\248510256,F,0,0,3,0,0
Train,248510,248510259,Train\248510\248510259,F,0,0,3,0,0
Train,248510,24851026,Train\248510\24851026,F,0,0,3,0,0
Train,248510,248510260,Train\248510\248510260,F,0,0,3,0,0
Train,248510,248510262,Train\248510\248510262,F,0,0,3,2,0
Train,248510,248510264,Train\248510\248510264,F,0,0,2,3,0
Train,248510,248510265,Train\248510\248510265,F,0,0,3,2,0
Train,248510,248510267,Train\248510\248510267,F,0,0,3,1,1
Train,248510,248510268,Train\248510\248510268,F,0,1,3,1,0
Train,248510,24851027,Train\248510\24851027,F,0,0,3,0,0
Train,248510,248510271,Train\248510\248510271,F,0,0,3,1,0
Train,248510,248510272,Train\248510\248510272,F,0,0,3,0,0
Train,248510,248510273,Train\248510\248510273,F,0,0,3,0,0
Train,248510,248510276,Train\248510\248510276,F,0,0,3,0,0
Train,248510,248510278,Train\248510\248510278,F,0,0,2,0,0
Train,248510,24851028,Train\248510\24851028,F,0,0,3,0,0
Train,290428,2904280110,Train\290428\2904280110,F,0,0,3,1,0
Train,290428,29042801110,Train\290428\29042801110,F,0,0,3,0,0
Train,290428,29042801170,Train\290428\29042801170,F,0,1,3,1,0
Train,290428,29042801180,Train\290428\29042801180,F,0,1,2,1,0
Train,290428,2904280120,Train\290428\2904280120,F,0,0,3,0,0
Train,290428,29042801220,Train\290428\29042801220,F,0,1,2,1,1
Train,290428,29042801230,Train\290428\29042801230,F,0,2,3,1,0
Train,290428,29042801250,Train\290428\29042801250,F,0,0,3,0,0
Train,290428,29042801260,Train\290428\29042801260,F,0,0,3,0,0
Train,290428,29042801290,Train\290428\29042801290,F,0,0,3,0,0
Train,290428,29042801300,Train\290428\29042801300,F,0,1,3,0,0
Train,290428,29042801320,Train\290428\29042801320,F,0,0,3,0,0
Train,290428,29042801340,Train\290428\29042801340,F,0,1,3,0,0
Train,290428,29042801350,Train\290428\29042801350,F,0,1,3,0,0
Train,290428,29042801370,Train\290428\29042801370,F,0,1,1,1,1
Train,290428,29042801390,Train\290428\29042801390,F,0,2,3,1,1
Train,290428,2904280140,Train\290428\2904280140,F,0,1,2,0,0
Train,290428,29042801440,Train\290428\29042801440,F,0,1,2,1,1
Train,290428,29042801450,Train\290428\29042801450,F,0,0,3,0,0
Train,290428,29042801470,Train\290428\29042801470,F,0,2,3,2,1
Train,290428,29042801480,Train\290428\29042801480,F,0,1,2,0,1
Train,290428,2904280150,Train\290428\2904280150,F,0,1,3,1,0
Train,290428,29042801500,Train\290428\29042801500,F,0,0,3,0,0
Train,290428,29042801550,Train\290428\29042801550,F,0,2,2,0,1
Train,290428,29042801570,Train\290428\29042801570,F,0,1,2,0,0
Train,290428,29042801580,Train\290428\29042801580,F,0,0,3,0,0
Train,290428,2904280160,Train\290428\2904280160,F,0,1,2,0,0
